X_2,B
-1.8959979921615483e-06,0.0
-3.2249752734764616e-06,0.0
-3.5135221729676368e-06,0.0
-2.4494753407799724e-06,0.0
9.492597723426656e-10,0.0
-6.885983081186877e-10,0.0
-3.7957888358411406e-10,0.0
1.9877746672271353e-15,0.0
3.3546117523667586e-15,0.0
3.6393799399516196e-15,0.0
2.523962342496444e-15,0.0
4.775576838411273e-19,0.0
4.49715233771434e-22,0.0
2.14241341425418e-18,0.0
6.633956988121264e-18,0.0
-2.54934823219009e-15,0.0
-3.658568191256554e-15,0.0
-3.3536165747080292e-15,0.0
-1.9644556828829556e-15,0.0
1.9653347063640453e-15,0.0
3.353939280888668e-15,0.0
3.662165714683004e-15,0.0
2.5449634460820766e-15,0.0
2.3622772885958515e-19,0.0
-1.041599814172212e-18,0.0
1.7116495062570957e-18,0.0
-5.017352277548157e-19,0.0
-2.5237756219101188e-15,0.0
-3.640987111659152e-15,0.0
-3.3527606694234566e-15,0.0
-1.988130193633002e-15,0.0
2.4506308326304038e-06,0.0
3.5117582350877422e-06,0.0
3.223440973321014e-06,0.0
1.8950641274450718e-06,0.0
-9.492597411699878e-10,0.0
1.8959979921628985e-06,0.0
3.2249752734766767e-06,0.0
3.513522172969661e-06,0.0
2.449475340785456e-06,0.0
6.885983084088846e-10,0.0
1.8950257851549714e-06,0.0
3.223422106218455e-06,0.0
3.5122451942854855e-06,0.0
2.441072970084807e-06,0.0
3.7957885423798236e-10,0.0
-2.4538947000355976e-06,0.0
-3.513069552470974e-06,0.0
-3.2245310412235896e-06,0.0
-1.894886530757945e-06,0.0
-1.8947903812894924e-06,0.0
-3.223649710384056e-06,0.0
-3.512808203729331e-06,0.0
-2.443585145475296e-06,0.0
-2.4435321259697184e-06,0.0
-3.512481904093846e-06,0.0
-3.223215557950441e-06,0.0
-1.8943005249507236e-06,0.0
9.421669500709916e-07,0.0
1.6015426847393025e-06,0.0
1.7423671999618853e-06,0.0
1.208340807543375e-06,0.0
-9.431949184473166e-07,0.0
-1.6027507039345244e-06,0.0
-1.7443115906785669e-06,0.0
-1.216039356344764e-06,0.0
-1.2182585346975106e-06,0.0
-1.742895311794944e-06,0.0
-1.6002396279102623e-06,0.0
-9.406994899493096e-07,0.0
-9.406926248430621e-07,0.0
-1.6001543478275563e-06,0.0
-1.7419744078673105e-06,0.0
-1.2070392698134207e-06,0.0
1.2205441074508223e-06,0.0
1.744224169812959e-06,0.0
1.6015963290999056e-06,0.0
9.41485620774581e-07,0.0
1.2083796121590987e-06,0.0
1.742125456892628e-06,0.0
1.600531063430295e-06,0.0
9.410475799206815e-07,0.0
1.2182585295994938e-06,0.0
1.7428953044776897e-06,0.0
1.600239621203369e-06,0.0
9.406994860205216e-07,0.0
9.431949184483679e-07,0.0
1.602750703934544e-06,0.0
1.7443115906825822e-06,0.0
1.2160393563570537e-06,0.0
9.4069262877374e-07,0.0
1.6001543545353794e-06,0.0
1.7419744151912326e-06,0.0
1.2070392749019247e-06,0.0
-1.2205441074504026e-06,0.0
-1.744224169814901e-06,0.0
-1.601596329096268e-06,0.0
-9.414856207755721e-07,0.0
-9.421669460956089e-07,0.0
-1.6015426780301574e-06,0.0
-1.7423671926834635e-06,0.0
-1.2083408024966458e-06,0.0
-1.2083796172056092e-06,0.0
-1.7421254641744041e-06,0.0
-1.600531070135246e-06,0.0
-9.410475838971449e-07,0.0
1.1918699391664523e-19,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.022261438002722e-08,0.0
3.998670625809722e-08,0.0
-3.4883620148926805e-09,0.0
-3.178684852498751e-10,0.0
-1.2641938333073155e-09,0.0
7.175807141968131e-10,0.0
2.6029295584779962e-08,0.0
2.3534207431725663e-08,0.0
8.135563254247242e-11,0.0
-1.2076086409671496e-09,0.0
-8.414010902999785e-11,0.0
2.2992776617114738e-11,0.0
1.0050457362445302e-15,0.0
-1.3831533268660674e-19,0.0
4.509367737480617e-20,0.0
4.020582842587083e-08,0.0
6.651682917168617e-10,0.0
-6.090256977122458e-09,0.0
2.8924709357737853e-08,0.0
3.9535513811927706e-10,0.0
-1.3853655711119496e-09,0.0
3.060637008219314e-17,0.0
-6.823390526126811e-18,0.0
1.083347661941839e-07,0.0
1.0935299503586537e-07,0.0
-4.572725804308239e-09,0.0
4.753361384955408e-08,0.0
5.103069198995499e-08,0.0
-1.873458148778014e-09,0.0
6.654722750723952e-17,0.0
-1.241058540530666e-15,0.0
2.1542039643058925e-09,0.0
1.1398401704604509e-07,0.0
-6.2632421888588556e-09,0.0
-1.0253479732471587e-09,0.0
5.535937821263331e-08,0.0
-2.138282891348452e-09,0.0
-1.6572944434891e-17,0.0
1.7018724449406426e-17,0.0
1.963133242123345e-07,0.0
2.0054205976647138e-07,0.0
-1.0250697279789547e-08,0.0
1.1469163995824309e-07,0.0
1.2111671876940383e-07,0.0
-2.99787056690052e-09,0.0
1.3444480856580326e-16,0.0
-4.808768830984338e-16,0.0
1.6950883700047466e-07,0.0
3.0293445014411273e-09,0.0
1.7107364917323196e-07,0.0
-9.715838569560992e-09,0.0
-9.976882280772287e-09,0.0
1.0929649764143305e-07,0.0
9.38814238292396e-10,0.0
1.101313213593525e-07,0.0
-2.471166378348098e-09,0.0
-2.830153714229211e-09,0.0
1.179574731862743e-16,0.0
-1.6138738104645035e-17,0.0
2.1285084226264957e-16,0.0
1.9994192315416986e-07,0.0
1.211401987283296e-07,0.0
1.123367754309297e-17,0.0
1.4444690126998574e-09,0.0
1.1453955428142557e-07,0.0
-7.675521239062564e-09,0.0
1.1367930140135805e-07,0.0
7.625769966786161e-10,0.0
7.43702085956144e-08,0.0
7.595559830574753e-08,0.0
-2.260800410993289e-09,0.0
-1.245173734786276e-17,0.0
7.335236029528835e-16,0.0
8.031676082351847e-17,0.0
1.700473761298786e-07,0.0
1.0794485510693081e-07,0.0
2.6295821728055135e-18,0.0
1.1401908988929754e-07,0.0
7.150901191643722e-08,0.0
-4.856146379878112e-19,0.0
3.989709011130439e-08,0.0
-3.503323294137809e-11,0.0
1.0754415279788803e-10,0.0
2.4688176494805416e-08,0.0
-9.982194664194625e-11,0.0
2.229390896586791e-11,0.0
-1.0044702186564552e-15,0.0
-1.0617911496766386e-19,0.0
3.983450854087705e-08,0.0
6.350970329632133e-10,0.0
-6.061388280766627e-09,0.0
2.7614446516434024e-08,0.0
4.3784404194162825e-10,0.0
-1.393538604488298e-09,0.0
-3.021263536712118e-17,0.0
6.864536029486631e-18,0.0
1.1811605171139287e-07,0.0
5.972015823693816e-08,0.0
-1.2886899450979068e-15,0.0
1.359418351063451e-07,0.0
2.41994811750589e-10,0.0
-1.1920529462657377e-08,0.0
8.041148717310002e-08,0.0
6.603049648051642e-11,0.0
-2.7912179431551528e-09,0.0
-8.458156784494024e-17,0.0
1.635277039164862e-17,0.0
1.1375876851023784e-07,0.0
1.1468342797190067e-07,0.0
1.4131473289590475e-09,0.0
-9.865356277037817e-09,0.0
7.599619583251488e-08,0.0
7.438237519701951e-08,0.0
8.004428751209309e-10,0.0
-2.467441821281041e-09,0.0
-8.133106454566333e-17,0.0
-7.347670792948511e-16,0.0
1.2509061633514749e-17,0.0
1.7140766813731652e-07,0.0
2.197703319302606e-09,0.0
1.690350417378278e-07,0.0
-1.177406180627445e-08,0.0
1.1030878049878457e-07,0.0
1.0109945380713062e-09,0.0
1.1038983658309858e-07,0.0
-3.0628994754422977e-09,0.0
-2.0684732337672858e-16,0.0
1.4131823442442953e-17,0.0
-1.1274746919889597e-16,0.0
2.0865351160581748e-07,0.0
2.042210126173547e-07,0.0
1.296707958882185e-07,0.0
1.2891264993396712e-07,0.0
-6.190701981945327e-16,0.0
-1.3071052850357197e-16,0.0
-1.0771156275541482e-07,0.0
-1.0264284910167178e-07,0.0
3.302981503043158e-09,0.0
-5.1570254926138406e-08,0.0
-4.2479158281361386e-08,0.0
1.8955723039400567e-09,0.0
1.2986486545690204e-15,0.0
2.303934294771013e-19,0.0
-1.2989810290172472e-07,0.0
-1.4831922672217302e-09,0.0
1.1663263794990946e-08,0.0
-7.640000606457602e-08,0.0
5.985158945202452e-10,0.0
2.7126726277089763e-09,0.0
1.0485014256473172e-16,0.0
-1.501540463200817e-17,0.0
-4.1481708645082584e-08,0.0
-4.072394123022438e-08,0.0
5.106923833617654e-09,0.0
-2.717981963668024e-08,0.0
-2.7225133462165733e-08,0.0
1.2729316464775529e-09,0.0
1.0003027278782324e-15,0.0
-1.3718035007768467e-19,0.0
-4.1152217382359384e-08,0.0
-5.442198101632969e-10,0.0
5.1032817579542845e-09,0.0
-2.7895512579509595e-08,0.0
-5.335308320940365e-10,0.0
1.3454273600762588e-09,0.0
2.9096388838653585e-17,0.0
-6.0921813911339676e-18,0.0
-2.0828795714049997e-07,0.0
-2.4688027259742773e-09,0.0
9.836879016019703e-09,0.0
-2.0373363307759124e-07,0.0
1.1627001707601897e-08,0.0
-1.2937647152596833e-07,0.0
-1.0020911015071532e-09,0.0
-1.2846915165823958e-07,0.0
2.8260766109776487e-09,0.0
3.033792196233776e-09,0.0
6.207270649055146e-16,0.0
-1.3888648102702023e-17,0.0
1.3033899522359335e-16,0.0
-1.992858662330458e-07,0.0
-1.1742629024409113e-07,0.0
-1.3038979868138651e-18,0.0
-1.7295071582033695e-07,0.0
-1.694287691798996e-07,0.0
9.149613826447906e-09,0.0
-1.1054735051402537e-07,0.0
-1.1040924196932671e-07,0.0
2.439027893686277e-09,0.0
1.9685410207729718e-16,0.0
1.1099725928433963e-16,0.0
-1.140848900946039e-07,0.0
-1.1605419876198926e-07,0.0
-7.336295962184718e-08,0.0
-7.560993772944567e-08,0.0
7.789111096293266e-17,0.0
-6.432435094816423e-16,0.0
-1.0968065011770873e-09,0.0
-1.7157310840379134e-07,0.0
8.922914109396853e-09,0.0
-7.859075368305918e-10,0.0
-1.0995420082257754e-07,0.0
2.3302829287805343e-09,0.0
-1.416584667917381e-17,0.0
-6.644470921476591e-19,0.0
-1.149404518104782e-07,0.0
-7.582050854005712e-08,0.0
2.5260255079520994e-18,0.0
-4.029370047071809e-08,0.0
-3.928016907438037e-08,0.0
3.9712679154132325e-09,0.0
-2.5927521366943876e-08,0.0
-2.269669560274488e-08,0.0
1.25810863567325e-09,0.0
9.731850541864452e-16,0.0
-2.5948756268325963e-17,0.0
-1.003747767709894e-09,0.0
-4.073218172472032e-10,0.0
6.992955833947842e-18,0.0
-1.0776887713357464e-07,0.0
-5.157065616028744e-08,0.0
-1.2981700703679594e-15,0.0
-1.5154702593319601e-09,0.0
-1.2982475746320606e-07,0.0
1.1744376420632747e-08,0.0
5.750565595442445e-10,0.0
-7.63892537914599e-08,0.0
2.722529353897599e-09,0.0
1.4963832239861312e-17,0.0
-1.0465818606798381e-16,0.0
-1.1562149047943218e-07,0.0
-1.1325737310024292e-07,0.0
8.156819442796477e-09,0.0
-7.451876181732851e-08,0.0
-7.115434809036578e-08,0.0
2.348810995115092e-09,0.0
6.461386090091512e-16,0.0
-7.508235804899061e-17,0.0
-1.7103824636988472e-07,0.0
-1.6832036052627345e-07,0.0
1.150507486896064e-08,0.0
-1.4301466442290887e-09,0.0
-1.1086145074810008e-07,0.0
-1.077010828220752e-07,0.0
-6.98376054783884e-10,0.0
3.064523838279164e-09,0.0
8.699688965014145e-17,0.0
-1.139643248699717e-16,0.0
1.262166010739218e-17,0.0
-2.0820847644779454e-07,0.0
-2.032792669907437e-07,0.0
-2.80302713515458e-09,0.0
-1.2945329047580907e-07,0.0
-1.2828749187158226e-07,0.0
-9.714969161798923e-10,0.0
-6.23888847329709e-16,0.0
-1.3285787244416565e-16,0.0
1.5979599846270532e-17,0.0
-2.2293909096291303e-11,0.0
1.2076086410786618e-09,0.0
-2.2992776509764366e-11,0.0
-2.4688178503276077e-08,0.0
9.982194643110886e-11,0.0
-2.353420743168211e-08,0.0
-1.0754415268952172e-10,0.0
3.488362014875928e-09,0.0
-7.175807140283665e-10,0.0
-3.989709211822775e-08,0.0
3.503323271729242e-11,0.0
-3.9986706256757363e-08,0.0
1.393538604479187e-09,0.0
-2.7614446576548435e-08,0.0
-4.378440278608928e-10,0.0
6.061388280138353e-09,0.0
-3.983450860021115e-08,0.0
-6.350970172271716e-10,0.0
2.1382828907512736e-09,0.0
-5.972016081866057e-08,0.0
-5.5359378181290886e-08,0.0
6.2632421864751344e-09,0.0
-1.1811605431780848e-07,0.0
-1.1398401702856352e-07,0.0
2.7912179422696592e-09,0.0
-8.041148734519406e-08,0.0
-6.603046243690337e-11,0.0
1.1920529459205628e-08,0.0
-1.359418352966576e-07,0.0
-2.4199477108052035e-10,0.0
2.4674418211655667e-09,0.0
2.260800411045044e-09,0.0
-7.59961959942124e-08,0.0
-7.43823766652454e-08,0.0
-8.004428493974605e-10,0.0
9.86535627515703e-09,0.0
7.675521239013924e-09,0.0
-1.1375876867096575e-07,0.0
-1.1468342943803989e-07,0.0
-1.4131473004968555e-09,0.0
-7.150901191714633e-08,0.0
-1.1401908988925304e-07,0.0
2.8301537140488402e-09,0.0
3.0628994750231814e-09,0.0
-1.103087809115533e-07,0.0
-1.0109945084432881e-09,0.0
-1.1038983680809667e-07,0.0
9.976882279840908e-09,0.0
1.1774061802868424e-08,0.0
-1.7140766855212565e-07,0.0
-2.197703285886277e-09,0.0
-1.6903504196666721e-07,0.0
-1.0794485510211092e-07,0.0
-1.7004737612677802e-07,0.0
-1.2967079712690592e-07,0.0
-1.2891265019648034e-07,0.0
-2.0865351285577614e-07,0.0
-2.0422101289034222e-07,0.0
-1.2114019870740437e-07,0.0
-1.9994192314641877e-07,0.0
8.414010891518807e-11,0.0
-2.6029293575078926e-08,0.0
-8.13556323525454e-11,0.0
1.2641938329602783e-09,0.0
-4.022261237155804e-08,0.0
3.178684851450395e-10,0.0
1.3853655712207052e-09,0.0
-2.892470929686297e-08,0.0
-3.95355152153608e-10,0.0
6.09025697746077e-09,0.0
-4.0205828367179784e-08,0.0
-6.651683076252788e-10,0.0
1.8734581494575855e-09,0.0
-4.753361371362832e-08,0.0
-5.103069447030659e-08,0.0
4.572725813209618e-09,0.0
-1.083347660224356e-07,0.0
-1.0935299749917395e-07,0.0
1.025347938454136e-09,0.0
-2.1542039998961834e-09,0.0
2.9978705668881812e-09,0.0
-1.146916396907844e-07,0.0
-1.2111671973430967e-07,0.0
1.0250697282053592e-08,0.0
-1.9631332393357846e-07,0.0
-2.00542060741607e-07,0.0
2.4711663785980805e-09,0.0
-1.0929649740645913e-07,0.0
-9.388142716492013e-10,0.0
-1.1013132093521086e-07,0.0
9.715838570542986e-09,0.0
-1.6950883676804305e-07,0.0
-3.029344538155166e-09,0.0
-1.7107364875346983e-07,0.0
-7.62577022297384e-10,0.0
-7.437020712919348e-08,0.0
-7.595559814510613e-08,0.0
-1.4444690413095056e-09,0.0
-1.1453955281627142e-07,0.0
-1.1367930124222735e-07,0.0
-1.8955723039407354e-09,0.0
5.15702575259624e-08,0.0
4.2479158281727225e-08,0.0
-3.302981502999328e-09,0.0
1.0771156537334576e-07,0.0
1.0264284910184726e-07,0.0
-2.712672626933133e-09,0.0
7.640000627660168e-08,0.0
-5.985159256717948e-10,0.0
-1.166326379179075e-08,0.0
1.2989810313199028e-07,0.0
1.4831922257270084e-09,0.0
-1.2729316464599776e-09,0.0
2.7179821636077474e-08,0.0
2.722513346159645e-08,0.0
-5.106923833710445e-09,0.0
4.14817106421922e-08,0.0
4.072394122941541e-08,0.0
-1.3454273601582769e-09,0.0
2.7895512636213352e-08,0.0
5.335308194078742e-10,0.0
-5.1032817564991745e-09,0.0
4.115221743753098e-08,0.0
5.442197960174391e-10,0.0
-2.8260766108579573e-09,0.0
-3.033792195953545e-09,0.0
1.2937647276692457e-07,0.0
1.0020910724088726e-09,0.0
1.2846915191886746e-07,0.0
-9.836879016112785e-09,0.0
-1.1627001704686744e-08,0.0
2.0828795838871488e-07,0.0
2.4688026919685594e-09,0.0
2.0373363334604118e-07,0.0
1.1742629024148485e-07,0.0
1.992858662300477e-07,0.0
-2.439027893383495e-09,0.0
1.1054735090745067e-07,0.0
1.104092421913592e-07,0.0
-9.149613824860622e-09,0.0
1.7295071621404756e-07,0.0
1.6942876940587234e-07,0.0
7.33629597773909e-08,0.0
7.560993644260355e-08,0.0
1.1408489025094127e-07,0.0
1.1605419747475223e-07,0.0
-2.330282928683373e-09,0.0
7.859075080611036e-10,0.0
1.0995420082201668e-07,0.0
-8.922914109674953e-09,0.0
1.0968064711225063e-09,0.0
1.715731084034755e-07,0.0
7.582050854552971e-08,0.0
1.1494045181547003e-07,0.0
-1.2581086358469191e-09,0.0
2.5927523313431085e-08,0.0
2.269669555069255e-08,0.0
-3.971267916570523e-09,0.0
4.029370241665e-08,0.0
3.928016902084524e-08,0.0
4.0732183164474523e-10,0.0
1.0037477828392387e-09,0.0
5.157065356120874e-08,0.0
1.0776887451596333e-07,0.0
-2.7225293546839085e-09,0.0
-5.750565284892117e-10,0.0
7.63892535795178e-08,0.0
-1.174437642368962e-08,0.0
1.515470300943965e-09,0.0
1.2982475723288078e-07,0.0
-2.3488109952354953e-09,0.0
7.451876311083116e-08,0.0
7.115434794082388e-08,0.0
-8.15681944450231e-09,0.0
1.1562149177320053e-07,0.0
1.1325737295020372e-07,0.0
-3.064523838547758e-09,0.0
1.108614509237047e-07,0.0
1.0770108259481236e-07,0.0
6.98376080743015e-10,0.0
-1.150507487114156e-08,0.0
1.7103824654549898e-07,0.0
1.6832036029857056e-07,0.0
1.430146672493899e-09,0.0
1.2945328922848246e-07,0.0
1.2828749160544512e-07,0.0
9.714969490929022e-10,0.0
2.0820847519295184e-07,0.0
2.0327926671797058e-07,0.0
2.8030271722189405e-09,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-5.008563156039324e-09,0.0
-1.7883067068583488e-09,0.0
-5.093561560932527e-10,0.0
-1.2549431327469672e-09,0.0
-1.1078643865327943e-09,0.0
-2.7412446157395587e-12,0.0
-9.029138933773224e-09,0.0
-1.0404163403675471e-10,0.0
-1.4644986652891602e-09,0.0
-1.4588562282079544e-11,0.0
6.5271311223728375e-09,0.0
2.6470722202535205e-09,0.0
1.3142428799429545e-09,0.0
9.80099067672427e-10,0.0
3.93471145928909e-09,0.0
1.4398533209636543e-09,0.0
1.1011242039343457e-10,0.0
3.66355511112199e-10,0.0
-1.1694334388139669e-08,0.0
-1.7391496187334352e-08,0.0
-4.069989530894488e-09,0.0
-4.554648595678225e-09,0.0
-2.0756813019937662e-08,0.0
1.1400581948557372e-09,0.0
-2.1171979717788547e-08,0.0
-5.210802835594139e-09,0.0
1.3966315621467105e-11,0.0
-5.118457452445855e-09,0.0
-1.712687358288232e-08,0.0
-4.562294576254242e-09,0.0
-5.912539319921855e-12,0.0
-1.4767068858052339e-08,0.0
-1.739244471055149e-08,0.0
-1.9984561144310416e-11,0.0
-3.5389200389724483e-09,0.0
-3.7219705749553255e-09,0.0
-1.8953661117499246e-08,0.0
-4.9492165716985346e-09,0.0
-1.1231482495078009e-08,0.0
-3.3666238527982164e-09,0.0
-3.43655696730771e-09,0.0
7.119361403435144e-11,0.0
-1.1576057467544969e-09,0.0
3.1692674975265846e-12,0.0
-7.570906113613016e-09,0.0
-2.6757396622632175e-10,0.0
-1.3725082551128118e-09,0.0
-8.829747349735161e-12,0.0
6.936358378260944e-10,0.0
-1.9159680760511846e-10,0.0
-1.5157406960527506e-08,0.0
3.5251895032556595e-10,0.0
-1.5366729964649861e-09,0.0
-1.7767655504016252e-12,0.0
-1.747604062805737e-08,0.0
-1.4646704070962288e-08,0.0
-1.5834571840364832e-10,0.0
-3.7143426910355586e-09,0.0
-3.542886943110508e-09,0.0
-1.1014893303473042e-11,0.0
-2.123335252380639e-08,0.0
3.312517838611341e-10,0.0
-2.2638466700259664e-08,0.0
-5.103872979884286e-09,0.0
3.177430919471764e-11,0.0
-5.251397072498189e-09,0.0
-2.25082276549808e-08,0.0
-2.3968907137088204e-08,0.0
-5.144050540314661e-09,0.0
-5.2787810489885725e-09,0.0
-2.9242939336496284e-09,0.0
-1.0374435218303802e-08,0.0
-3.998152639870871e-10,0.0
-1.2087916031493783e-09,0.0
1.4138034735392238e-08,0.0
-3.2431969647125193e-09,0.0
1.1805657783242452e-09,0.0
-3.863274451735958e-11,0.0
5.511409549040059e-09,0.0
6.530371237664583e-09,0.0
1.314138955761321e-09,0.0
1.2598777101523283e-09,0.0
6.61768829988946e-09,0.0
6.485087446168994e-10,0.0
1.432066781548295e-09,0.0
1.84929132220227e-12,0.0
2.281170669821292e-08,0.0
-7.151502103757653e-10,0.0
2.3335781940332804e-08,0.0
5.029144305558188e-09,0.0
-2.3159274789601825e-11,0.0
5.106784569613021e-09,0.0
1.2761981788651024e-08,0.0
4.2976531402013484e-09,0.0
2.0364165230457746e-08,0.0
2.2220415339238713e-08,0.0
5.102521611365303e-09,0.0
5.2229844433246176e-09,0.0
1.348919994212694e-08,0.0
1.5290382459920046e-08,0.0
3.529743519877775e-09,0.0
3.5958193247740555e-09,0.0
2.6732215042144214e-10,0.0
2.078527014175427e-08,0.0
2.3130486691384156e-11,0.0
5.042901101483546e-09,0.0
1.6631578777172715e-08,0.0
3.60104954175964e-09,0.0
5.180625135871318e-09,0.0
1.211218039985522e-09,0.0
1.1699416445525232e-09,0.0
9.974728095056469e-10,0.0
-9.769991167586691e-11,0.0
-4.526382103163129e-12,0.0
-2.9540846405868133e-09,0.0
-4.072595313128598e-10,0.0
-3.1961442755722926e-09,0.0
1.4183696081560055e-08,0.0
-3.686749946857765e-11,0.0
1.179069199196193e-09,0.0
1.4191594618681707e-08,0.0
1.1192416917537418e-08,0.0
3.506770812063687e-09,0.0
3.3658554712358518e-09,0.0
2.2070793487238577e-08,0.0
1.923525774162115e-08,0.0
-1.5226098511812653e-10,0.0
5.168890960803799e-09,0.0
5.050615377718407e-09,0.0
1.9796880787808383e-11,0.0
2.29242653766531e-08,0.0
2.344597065482904e-08,0.0
-1.006559137650294e-09,0.0
5.03918148717446e-09,0.0
5.145640559993842e-09,0.0
-1.0280490927521064e-11,0.0
1.15760574704732e-09,0.0
-3.169267531319e-12,0.0
1.1078643868972578e-09,0.0
3.4365569672108346e-09,0.0
-7.11936139100102e-11,0.0
1.7883067072881144e-09,0.0
1.3725082551815393e-09,0.0
8.82974763541117e-12,0.0
7.570906113976565e-09,0.0
2.675739670859963e-10,0.0
1.9159680510284636e-10,0.0
-3.6635551262021497e-10,0.0
-6.936358472948051e-10,0.0
-1.4398533247002427e-09,0.0
1.5366729947136431e-09,0.0
1.7767663386218098e-12,0.0
1.515740695536805e-08,0.0
-3.525189466357886e-10,0.0
3.714342691569701e-09,0.0
3.542886943766763e-09,0.0
1.1014893662706688e-11,0.0
1.7476040628062033e-08,0.0
1.464670407020913e-08,0.0
1.5834571899585703e-10,0.0
3.3666238530657763e-09,0.0
1.1231482494928378e-08,0.0
5.103872980245433e-09,0.0
-3.1774308534140025e-11,0.0
5.251397072452563e-09,0.0
2.1233352521066772e-08,0.0
-3.312517842214617e-10,0.0
2.263846669754837e-08,0.0
4.9492165715014885e-09,0.0
1.8953661116890484e-08,0.0
5.144050539753361e-09,0.0
5.278781048138734e-09,0.0
2.250822764944023e-08,0.0
2.3968907133732832e-08,0.0
4.562294575228976e-09,0.0
1.7126873577036177e-08,0.0
1.2549431324788743e-09,0.0
2.741244707449913e-12,0.0
5.008563155926854e-09,0.0
5.09356155604213e-10,0.0
1.464498664984329e-09,0.0
1.4588562246790918e-11,0.0
9.029138932594067e-09,0.0
1.0404163294012239e-10,0.0
-1.3142428778003973e-09,0.0
-9.80099066493982e-10,0.0
-6.527131102068132e-09,0.0
-2.647072213189696e-09,0.0
-1.1011242111498704e-10,0.0
-3.9347114550113406e-09,0.0
4.069989530546036e-09,0.0
4.554648593959678e-09,0.0
1.1694334397648308e-08,0.0
1.7391496185478486e-08,0.0
5.2108028350882376e-09,0.0
-1.3966316207430461e-11,0.0
5.1184574516635646e-09,0.0
2.0756813019246413e-08,0.0
-1.140058195103393e-09,0.0
2.11719797173403e-08,0.0
1.9984560880724757e-11,0.0
3.5389200386753304e-09,0.0
3.7219705749785126e-09,0.0
5.912538115248117e-12,0.0
1.4767068858371788e-08,0.0
1.7392444709143114e-08,0.0
3.998152655351881e-10,0.0
1.2087916031259249e-09,0.0
2.924293942286323e-09,0.0
1.037443521836797e-08,0.0
-1.1805657767584955e-09,0.0
3.863274384462518e-11,0.0
-1.4138034729829045e-08,0.0
3.24319695817313e-09,0.0
-1.3141389563800915e-09,0.0
-1.259877710081956e-09,0.0
-5.511409548947769e-09,0.0
-6.530371237394744e-09,0.0
-1.4320667824693001e-09,0.0
-1.8492915058294727e-12,0.0
-6.6176882989184704e-09,0.0
-6.485087444590502e-10,0.0
-5.029144305431931e-09,0.0
2.3159274154499633e-11,0.0
-5.106784569255961e-09,0.0
-2.2811706693296588e-08,0.0
7.151502093816092e-10,0.0
-2.3335781937762042e-08,0.0
-4.29765314010542e-09,0.0
-1.2761981788744273e-08,0.0
-5.1025216113964056e-09,0.0
-5.222984443229783e-09,0.0
-2.0364165229454233e-08,0.0
-2.2220415337106758e-08,0.0
-3.5297435200468315e-09,0.0
-3.595819325036517e-09,0.0
-1.348919994110601e-08,0.0
-1.5290382459336775e-08,0.0
-2.3130486996622775e-11,0.0
-5.04290110107193e-09,0.0
-2.673221506663487e-10,0.0
-2.0785270142516182e-08,0.0
-3.601049541487734e-09,0.0
-1.6631578777949818e-08,0.0
-1.1699416444639452e-09,0.0
-9.974728097704276e-10,0.0
-5.1806251363931956e-09,0.0
-1.2112180407857215e-09,0.0
4.5263821762738985e-12,0.0
9.769991144897354e-11,0.0
4.07259529695563e-10,0.0
2.954084632028586e-09,0.0
3.686750025387493e-11,0.0
-1.179069200856619e-09,0.0
3.196144282418576e-09,0.0
-1.4183696086943064e-08,0.0
-3.5067708114782362e-09,0.0
-3.365855470971367e-09,0.0
-1.41915946200448e-08,0.0
-1.1192416918525417e-08,0.0
-5.168890960099635e-09,0.0
-5.050615377449541e-09,0.0
-1.979688047885975e-11,0.0
-2.2070793489505217e-08,0.0
-1.9235257742172233e-08,0.0
1.5226098544652902e-10,0.0
-5.039181487166968e-09,0.0
-5.145640560398566e-09,0.0
1.0280491544241737e-11,0.0
-2.2924265381905364e-08,0.0
-2.3445970655906832e-08,0.0
1.0065591392115527e-09,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.87512916254281e-15,0.0
-2.1232696801616036e-15,0.0
