Sweep step,Time,Job id,NNM-0,Iter ,Predictor-0
0,160.79470498932199,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0009710737303107146,4,-
0,160.79865382394877,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0010149368405019763
0,160.79865566612307,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0010120302600100206,2,-
0,160.8033964050136,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0010611773376983484
0,160.80339763269157,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.001059101950889404,2,-
0,160.80908796139792,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.001115587673707265
0,160.8090894394422,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0011129782014816553,2,-
0,160.81591956651238,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0011776293152251168
0,160.8159213165776,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0011743889865937682,2,-
0,160.8241195165011,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.00124808145582052
0,160.82412155515792,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.001244106570631738,2,-
0,160.83396177546481,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0013277671124355974
0,160.8339641129013,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0013229486474609358,2,-
0,160.84577510140568,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.001417558495055149
0,160.84577774102982,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.001411783447537725,4,-
0,160.85995399773066,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0015183845475644918
0,160.85995693663327,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0015115362426268632,4,-
0,160.8769718575991,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0016312388079784302
0,160.87697508535197,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0016231978609301328,3,-
0,160.8973967337061,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0017571909507977785
0,160.89740023654588,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0017478344174672773,5,-
0,160.92191027122644,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.00189739739120076
0,160.92191403102828,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0018865986923587536,3,-
0,160.95133042154256,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.002053114900550664
0,160.95133441752512,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.002040742772817329,4,-
0,160.98663870320783,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0022257147364706203
0,160.9866429134043,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0022116311631775448,3,-
0,161.02901291616485,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0024166963013788987
0,161.0290173181184,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.002400755787119561,3,-
0,161.07986639852575,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.002627704420499454
0,161.07987097039145,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.002609751267054675,3,-
0,161.1408951361925,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0028605449580980094
0,161.14089985712127,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.002840412161731677,4,-
0,161.21413429389366,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.003117204380077558
0,161.21413914453652,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.003094710922158871,3,-
0,161.3020260530567,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0033998686167099348
0,161.302031015772,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.003374818045202498,3,-
0,161.4075010169867,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.00371094582030692
0,161.40750607598358,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0036831236606707407,3,-
0,161.53407589720297,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.004053089673134279
0,161.53408103840817,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.004022262111353026,3,-
0,161.68597073654308,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.004429227574554195
0,161.6859759476393,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0043951388091102465,3,-
0,161.86824957714097,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.004842590220838679
0,161.86825484739643,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.004804960793878375,3,-
0,162.0869892615714,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.005296746604492264
0,162.08699458168257,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0052552714593393016,3,-
0,162.34948199409843,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.005795643744017646
0,162.34948735606437,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0057499900160377995,3,-
0,162.66447841409783,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.006343651834939775
0,162.66448381102356,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.006293457392760758,3,-
0,163.04247928388745,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.006945617869208171
0,163.0424847098643,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.006890489196777259,3,-
0,163.49608551411583,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0076069270780703795
0,163.4960909640566,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.00754643801026486,3,-
0,164.04041819401897,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.00833357642158058
0,164.04042366351752,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.008267266943451323,3,-
0,164.69362262763522,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.009132261661664021
0,164.69362811284648,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.009059637175214021,3,-
0,165.47747317717966,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.01001048168407175
0,165.4774786746903,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.009931013081526302,3,-
0,166.41809907496864,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.010976664739458214
0,166.41810458167728,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.01088978941538358,3,-
0,167.54685539763625,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.012040322090804603
0,167.54686091062496,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.011945446433983575,3,-
0,168.67561701432993,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.013001104845397312
0,168.6756212579517,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.01292149302748823,3,-
0,169.8043814469949,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.013897541216736956
0,169.8043845385331,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.013834796632320732,3,-
0,170.9331477210069,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.01474810199842479
0,170.93315007331677,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.014697066290527912,3,-
0,172.06191554332966,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.015559337830918958
0,172.0619173929871,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.015516819420095088,3,-
0,173.19068466778845,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.016336574525703983
0,173.19068616009986,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.016300478711139023,3,-
0,174.31945489495365,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.017084140053503397
0,174.31945612412943,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.01705302758584096,3,-
0,175.44822606424813,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.017805578573281463
0,175.4482270940645,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.017778423581290937,3,-
0,176.5769980458219,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.018503821739948075
0,176.5769989209719,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.01847987069689908,3,-
0,177.70577073377365,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.019181320017206432
0,177.70577148651893,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.019160005420732075,3,-
0,178.834544040922,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.019840142383196608
0,178.83454469514015,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.019821027573891408,3,-
0,179.96331789482016,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.02048205199313457
0,179.96331846855463,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.020464794868965193,2,-
0,181.09209223469884,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.02110856445195064
0,181.0920927418438,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.021092892649187525,2,-
0,182.22086700914255,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.021720992734214604
0,182.22086746059605,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.02170668640423341,2,-
0,183.3496421743423,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.022320482476622033
0,183.34964257869134,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.022307361968806252,2,-
0,184.4784176926009,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.022908039859431125
0,184.47841805676327,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.022895956731804265,2,-
0,185.6071935313021,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0234845538261253
0,185.60719386095704,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.023473384237122683,2,-
0,186.7359696621347,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.02405081407596837
0,186.73596996188067,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.02404045378163153,2,-
0,187.86474606022267,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0246075256591482
0,187.86474633391188,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.024597886210223584,2,-
0,188.99352270371398,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.02515532096885007
0,188.9935229545553,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.02514632675163226,2,-
0,190.12229957326232,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.025694769617913883
0,190.12229980395966,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.025686355593663498,2,-
0,191.25107665167363,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.026226386753446008
0,191.2510768645178,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.02621849659730822,2,-
0,192.37985392359403,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.026750639909830735
0,192.3798541205448,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.026743224589755515,2,-
0,193.5086313752663,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.027267954880631554
0,193.5086315580058,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.02726097149836863,2,-
0,194.63740899431204,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.027778720693561944
0,194.6374091642942,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.027772131498068182,2,-
0,195.76618676955732,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.028283293771248833
0,195.76618692804394,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.028277065445998062,2,-
0,196.89496469088002,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.028782001653195916
0,196.8949648389725,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.028776104627750355,2,-
0,198.02374274908422,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.02927514605356845
0,198.02374288774806,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.029269553991617285,2,-
0,199.15252093579107,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.029763005583473244
0,199.1525210658759,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.029757694954760983,2,-
0,200.28129924334482,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.030245838129045598
0,200.28129936560126,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0302407878375941,2,-
0,201.41007766473234,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.030723882914040716
0,201.4100777798268,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.030719073953918537,2,-
0,202.538856193515,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.031197362245739185
0,202.53885630203982,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.031192777497722857,2,-
0,203.6676348237658,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03166648319839303
0,203.6676349262507,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03166210714005809,2,-
0,204.79641355001908,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.032131438920186835
0,204.7964136469381,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03212725748547721,2,-
0,205.92519236722256,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.032592409949242146
0,205.92519245900192,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03258841032345429,2,-
0,207.05397127069807,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03304956526001327
0,207.0539713577215,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.033045735768902226,2,-
0,208.18275025610498,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03350306329290627
0,208.18275033871927,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.033499393258184004,2,-
0,209.3115293194092,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03395305280578423
0,209.31152939792838,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03394953244929247,2,-
0,210.440308456855,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.034399673678315326
0,210.44030853156428,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03439629401381997,2,-
0,211.56908766494053,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03484305759573265
0,211.5690877360991,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.034839810368800614,2,-
0,212.69786694039493,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03528332872055007
0,212.69786700823946,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03528020631923302,2,-
0,213.82664628015937,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03572060424576461
0,213.82664634490595,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.035717599636003544,2,-
0,214.95542568136895,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03615499490818503
0,214.95542574321553,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03615210159164438,2,-
0,216.08420514133687,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03658660548200913
0,216.08420520046477,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03658381744349605,2,-
0,217.21298465753972,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03701553520942007
0,217.21298471411598,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.037012846853443734,2,-
0,218.34176422760552,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.037441878156869474
0,218.3417642817836,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03743928429292904,2,-
0,219.47054384930118,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0378657236053697
0,219.47054390122264,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03786321940608984,2,-
0,220.59932352052215,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03828715637178267
0,220.59932357031775,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.038284737335021364,2,-
0,221.72810323928303,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0387062570961747
0,221.72810328707396,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03870391900877907,2,-
0,222.8568830037092,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03912310249457695
0,222.85688304960726,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03912084144748123,2,-
0,223.9856628120277,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.03953776567818461
0,223.98566285613708,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.039535577985359095,2,-
0,225.11444266256154,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.039950316295353956
0,225.1144427049786,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.03994819852786427,2,-
0,226.24322255372164,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04036082082276836
0,226.24322259453638,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.040358769747353446,2,-
0,227.37200248400205,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04076934269969873
0,227.37200252329816,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04076735529430559,2,-
0,228.50078245197363,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04117594255475547
0,228.50078248982916,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04117401596846864,2,-
0,229.62956245627927,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04158067833696292
0,229.62956249276698,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04157880989807108,2,-
0,230.7583424956289,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04198360550303625
0,230.75834253081678,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04198179269630004,2,-
0,231.88712256879535,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.042384777151128296
0,231.88712260274747,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0423830175873301,2,-
0,233.0159026746112,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.042784244116403844
0,233.01590270738714,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04278253556742043,2,-
0,234.1446828119637,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04318205516721135
0,234.1446828436193,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.043180395511626404,2,-
0,235.27346297979216,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04357825705740672
0,235.27346301038003,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.043576644297081225,2,-
0,236.40224317708487,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04397289466620308
0,236.4022432066544,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.043971326909150864,2,-
0,237.5310234028761,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04436601108720178
0,237.53102343147376,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04436448654224062,2,-
0,238.6598036562434,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04475764772384861
0,238.65980368391283,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04475616469767681,2,-
0,239.78858393630497,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.045147844384391324
0,239.78858396308738,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.045146401266329815,2,-
0,240.91736424221762,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04553663934924655
0,240.91736426815183,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.045535234614505045,2,-
0,242.04614457317436,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04592406946015452
0,242.04614459829716,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04592270165909026,2,-
0,243.17492492840273,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04631017018458384
0,243.1749249527485,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04630883794188374,2,-
0,244.30370530716232,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04669497568924485
0,244.3037053307639,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04669367769461203,2,-
0,245.43248570874374,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04707851889579093
0,245.43248573163208,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04707725390487862,2,-
0,246.56126613246653,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04746083154770042
0,246.56126615467088,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04745959837610092,2,-
0,247.6900465776777,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04784194426420493
0,247.69004659922587,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04784074178106837,2,-
0,248.81882704375047,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04822188658746357
0,248.81882706466882,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.048220713714700825,2,-
0,249.94760753008293,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04860068703452482
0,249.94760755039633,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04859954274783483,2,-
0,251.07638803609643,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.048978373152140216
0,251.07638805582857,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04897725647017361,2,-
0,252.2051685612348,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04935497154887771
0,252.20516858040824,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0493538815382773,2,-
0,253.33394910496315,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.04973050794815206
0,253.3339491235993,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.04972944371325421,2,-
0,254.46272966676673,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0501050072156173
0,254.46272968488594,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.050103967899169835,2,-
0,255.59151024615014,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05047849339829363
0,255.5915102637717,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.05047747818709665,2,-
0,256.72029084263613,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05085098977425805
0,256.7202908597785,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.05084999788711933,2,-
0,257.8490714557649,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05122251887260496
0,257.8490714724457,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0512215495540989,2,-
0,258.9778520850935,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05159310249296832
0,258.9778521013295,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.051592155032075024,2,-
0,260.1066327301948,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.0519627617685642
0,260.10663274600194,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.05196183547874062,2,-
0,261.23541339065656,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05233151717073588
0,261.23541340605004,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.0523306113883199,2,-
0,262.36419406608127,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05269938853023616
0,262.36419408107577,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.052698502625311554,2,-
0,263.4929747560853,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.053066395081834576
0,263.4929747706945,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.05306552845111729,2,-
0,264.62175546029783,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05343255548383339
0,264.62175547453523,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,0.05343170753931279,2,-
0,265.7505361783612,f5bd22f4-0fbb-42c7-b35f-8112e8a81dd5,-,-,0.05379788782197927
