Sweep step,Eigenmode,Job id,RPM,Eigenfrequencies
20,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-20,3448.2758620689656,7670.3078510273635
20,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-20,3448.2758620689656,8707.48727547938
20,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-20,3448.2758620689656,9032.521025537211
21,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,217.83853879059532
21,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,455.40661640554237
21,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,1133.7625264978608
21,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,1380.8181851991797
21,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,2386.9538172141215
21,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,3084.00220948681
21,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,4127.222095901965
21,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,4263.592302081917
21,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,5554.247012521475
21,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,6359.877469191869
21,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,7673.087063810462
21,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,8759.59623843547
21,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-21,3620.689655172414,9107.966724775095
22,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,224.9182484444968
22,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,474.29565134979134
22,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,1171.465737206602
22,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,1417.2323169470742
22,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,2440.550170917102
22,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,3128.682533229187
22,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,4192.299752746307
22,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,4264.454060564363
22,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,5604.727421032013
22,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,6432.241519498709
22,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,7676.040213893232
22,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,8813.856926480905
22,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-22,3793.1034482758623,9186.253897196595
23,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,231.99737286201287
23,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,493.23243293685425
23,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,1209.5965564588416
23,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,1454.3266604009962
23,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,2495.232838430918
23,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,3174.6790895908853
23,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,4259.101974905651
23,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,4265.3994320821075
23,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,5656.988518577502
23,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,6506.914804120932
23,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,7679.175455447407
23,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,8870.221617151292
23,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-23,3965.5172413793107,9267.298357381578
24,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,239.0744183215778
24,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,512.2098321408707
24,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,1248.1116604357483
24,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,1492.0464714875914
24,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,2550.918033968688
24,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,3221.9261789008287
24,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,4266.281108181022
24,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,4327.673169677074
24,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,5710.971225136546
24,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,6583.784179651295
24,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,7682.503908872495
24,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,8928.641997448049
24,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-24,4137.931034482759,9351.016022915674
25,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,246.14822995262452
25,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,531.2219350168094
25,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,1286.9729695585193
25,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,1530.3417199084458
25,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,2607.528634101498
25,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,3270.360487456176
25,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,4267.260634293264
25,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,4397.753547355912
25,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,5766.616919528031
25,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,6662.733989860455
25,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,7686.041030933694
25,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,8989.06931307466
25,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-25,4310.344827586207,9437.323027440065
26,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,253.21790989428698
26,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,550.2638080537531
26,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,1326.1469688521304
26,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,1569.1667329822264
26,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,2664.993775872908
26,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,3319.921181451024
26,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,4268.277073510209
26,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,4469.31053304667
26,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,5823.86761782893
26,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,6743.644429677326
26,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,7689.808646644596
26,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,9051.454511007636
26,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-26,4482.758620689656,9526.13586575371
27,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,260.2827586006994
27,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,569.3313129103576
27,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,1365.6041167332103
27,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,1608.4798491214165
27,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,2723.2484443479725
27,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,3370.549966379608
27,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,4269.331786848914
27,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,4542.254077662695
27,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,5882.666134558269
27,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,6826.388696135241
27,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,7693.838120859014
27,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,9115.748376114809
27,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-27,4655.172413793103,9617.371564536967
28,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,267.3422265697141
28,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,588.4209592835191
28,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,1405.3183277542528
28,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,1648.2430836915553
28,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,2782.2330554305345
28,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,3422.1911136689682
28,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,4270.4249185903445
28,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,4616.500063201528
28,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,5942.956224064604
28,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,6910.828044559108
28,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,7698.175553790721
28,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,9181.901657812978
28,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-28,4827.586206896552,9710.947858255602
29,0,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,274.39588123195915
29,1,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,607.5297876887344
29,2,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,1445.2665255673128
29,3,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,1688.421813321763
29,4,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,2841.8930478538678
29,5,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,3474.7914614957194
29,6,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,4271.556377923602
29,7,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,4691.969222330198
29,8,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,6004.682704815564
29,9,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,6996.803044079774
29,10,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,7702.890718739967
29,11,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,9249.865191431832
29,12,cdc28360-0a48-4d41-aa2a-ee72dcb540cd-29,5000,9806.783379042674
