Sweep step,Time,Job id,Forward-0,Iter ,Predictor-0,Predictor-1,Forward-1,Bifurcation,Predictor-2,Forward-2
0,23.964336,4eeb1391-6070-442c-8464-9794b435db4a,0.014910403019892327,-,-,-,-,-,-,-
0,23.973921397065165,4eeb1391-6070-442c-8464-9794b435db4a,0.015519018275239058,3,-,-,-,-,-,-
0,23.974010943937543,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.015500423749369684,-,-,-,-,-
0,23.984236032666637,4eeb1391-6070-442c-8464-9794b435db4a,0.016232556054068304,3,-,-,-,-,-,-
0,23.984358656704583,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.016209079130277197,-,-,-,-,-
0,23.995267002855854,4eeb1391-6070-442c-8464-9794b435db4a,0.017072729935113343,3,-,-,-,-,-,-
0,23.995435363971826,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.017043309463863354,-,-,-,-,-
0,24.006968344333384,4eeb1391-6070-442c-8464-9794b435db4a,0.018065448928164207,3,-,-,-,-,-,-
0,24.00719887642324,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.018029095718292438,-,-,-,-,-
0,24.01924973137477,4eeb1391-6070-442c-8464-9794b435db4a,0.019240760799504857,3,-,-,-,-,-,-
0,24.019563070956075,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.01919672532694956,-,-,-,-,-
0,24.031966931293447,4eeb1391-6070-442c-8464-9794b435db4a,0.02063201107944845,3,-,-,-,-,-,-
0,24.032384800791974,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.020580389418861544,-,-,-,-,-
0,24.044919293834848,4eeb1391-6070-442c-8464-9794b435db4a,0.022274024359262762,3,-,-,-,-,-,-
0,24.045460768850337,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.022216078897314143,-,-,-,-,-
0,24.057860622918568,4eeb1391-6070-442c-8464-9794b435db4a,0.024200460741398533,3,-,-,-,-,-,-
0,24.058534666307395,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.024138920999079373,-,-,-,-,-
0,24.07052637867202,4eeb1391-6070-442c-8464-9794b435db4a,0.026441208413131963,3,-,-,-,-,-,-
0,24.071324232537446,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.02638003652261734,-,-,-,-,-
0,24.08267102230308,4eeb1391-6070-442c-8464-9794b435db4a,0.029021099940570595,3,-,-,-,-,-,-
0,24.08356613389849,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.028964402707784807,-,-,-,-,-
0,24.09410161128948,4eeb1391-6070-442c-8464-9794b435db4a,0.03196062714967687,3,-,-,-,-,-,-
0,24.09505395212642,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.03191171176347053,-,-,-,-,-
0,24.104694642709738,4eeb1391-6070-442c-8464-9794b435db4a,0.03527826146694756,3,-,-,-,-,-,-
0,24.10566042864744,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.03523903158760912,-,-,-,-,-
0,24.11439383440629,4eeb1391-6070-442c-8464-9794b435db4a,0.03899316752922505,3,-,-,-,-,-,-
0,24.115336603442394,4eeb1391-6070-442c-8464-9794b435db4a,-,-,0.038964086541026434,-,-,-,-,-
