Sweep step,Time,Job id,Forward-0,Iter ,Predictor-0,Predictor-2,Forward-2,Bifurcation,Predictor-3,Forward-3
0,15.589728,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.015556744758999753,-,-,-,-,-,-,-
0,15.598000796585689,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.016410716154090912,3,-,-,-,-,-,-
0,15.598187303979678,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.01638441627545905,-,-,-,-,-
0,15.606638450208923,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.017408745024886117,3,-,-,-,-,-,-
0,15.606881577686407,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.017377985095720517,-,-,-,-,-
0,15.615544438093849,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.01857360287129952,3,-,-,-,-,-,-
0,15.615855250738024,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.018538729064498567,-,-,-,-,-
0,15.62459415285386,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.01992866614854952,3,-,-,-,-,-,-
0,15.62498042542693,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.01989069271331828,-,-,-,-,-
0,15.63364314818926,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.021496680790363945,3,-,-,-,-,-,-
0,15.63410506825252,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.02145739895943586,-,-,-,-,-
0,15.642541873629108,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.023298787190939876,3,-,-,-,-,-,-
0,15.643076549319296,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.023259914491762772,-,-,-,-,-
0,15.651152709161531,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.025354139056798442,3,-,-,-,-,-,-
0,15.651742680795449,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.025317952535065347,-,-,-,-,-
0,15.659364833863618,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.027680456489584337,3,-,-,-,-,-,-
0,15.659990167978831,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.0276485437570189,-,-,-,-,-
0,15.66710194248621,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.030295115783636223,3,-,-,-,-,-,-
0,15.667735689910131,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.030268698919805825,-,-,-,-,-
0,15.674322500295906,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.03321651034225123,3,-,-,-,-,-,-
0,15.674949495259817,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.03319567145795887,-,-,-,-,-
0,15.681014407136287,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.036465097562311345,3,-,-,-,-,-,-
0,15.681617321408819,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.036449821330712215,-,-,-,-,-
0,15.687187623328082,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.04006418622549372,3,-,-,-,-,-,-
0,15.687757883439469,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.040054121493644575,-,-,-,-,-
0,15.692866990651282,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.04404033085347932,3,-,-,-,-,-,-
0,15.693399313594337,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.04403516319015298,-,-,-,-,-
0,15.698086233832141,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.04842350879936816,3,-,-,-,-,-,-
0,15.698576741965054,2a237620-3fc6-4d2e-a95d-21ae30c973f3,-,-,0.048423134231348426,-,-,-,-,-
0,15.70288399649437,2a237620-3fc6-4d2e-a95d-21ae30c973f3,0.05324713417181678,3,-,-,-,-,-,-
