Sweep step,Time,Job id,Forward-1,Iter ,Theta [°],length_s,Predictor-1,Predictor-2,Forward-2,Bifurcation,Predictor-3,Forward-3
0,162.90735137406907,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9510837937309258,0.000008165770426877946,-,-,0.003900170122498273,-,-,-
0,162.90735272219592,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003888591773189294,-
0,162.90735282697,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003901143150289904,-,-,-,-
0,162.90735288387438,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.1672985961780322,0.000006730939311760296,-,-,-,-,-,0.003888595797983183
0,162.90735297025358,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.0575431180682813,0.000007588066150471532,-,-,0.0039011380497329983,-,-,-
0,162.9073544076096,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003887740415904675,-
0,162.90735450554598,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.8597322842226627,0.000008307147413738507,-,-,-,-,-,0.0038877433801548043
0,162.90735488000234,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003902189231676783,-,-,-,-
0,162.9073550013087,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9553192459139226,0.000008272125149237742,-,-,0.003902184345612725,-,-,-
0,162.90735662749583,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038866955024525387,-
0,162.90735677521107,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.009490131417822,0.000008189731236725274,-,-,-,-,-,0.0038867005860211998
0,162.9073570059733,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0039031606128192226,-,-,-,-
0,162.90735715914707,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.1011812012308453,0.0000077358882746433,-,-,0.003903153618436781,-,-,-
0,162.90735915086879,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038856780066481274,-
0,162.9073592830394,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.005333740243795,0.000008124469801870313,-,-,-,-,-,0.0038856832258574434
0,162.90735982209387,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003904277291808995,-,-,-,-
0,162.90735997715294,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.001670455353056,0.000009003758647270708,-,-,0.0039042693852024703,-,-,-
0,162.90736190584866,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038846799654909973,-
0,162.9073620371864,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9114486358025361,0.000009278570715671614,-,-,-,-,-,0.0038846858028488357
0,162.9073629446867,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003905383218778589,-,-,-,-
0,162.90736310481824,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.0372567966889434,0.00000902634750095073,-,-,0.00390537416425988,-,-,-
0,162.9073653205682,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003883553531079693,-
0,162.90736547853328,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,1.033770595918943,0.000008820262428285659,-,-,-,-,-,0.003883561319317245
0,162.9073665884484,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003906535109528234,-,-,-,-
0,162.90736673721818,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9997773585413189,0.000009545148316267951,-,-,0.003906525884975422,-,-,-
0,162.9073688966093,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038825004287230897,-
0,162.90736903050444,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9476081962239534,0.000009541391448967947,-,-,-,-,-,0.003882507764154408
0,162.9073705111207,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003907671103982151,-,-,-,-
0,162.90737068127996,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.072615433005194,0.00000954196112988075,-,-,0.003907659534591505,-,-,-
0,162.90737301627152,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038813766725855313,-
0,162.90737316442267,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9750378376351134,0.000009905424858440857,-,-,-,-,-,0.003881385550542599
0,162.90737525741136,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.00390891458906577,-,-,-,-
0,162.90737542499525,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0134524172126198,0.000010640018078417347,-,-,0.003908902191530938,-,-,-
0,162.90737760673582,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038802303867877803,-
0,162.90737776031352,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,1,0.9346977945249356,0.000010924804878973247,-,-,-,-,-,0.003880240431083184
0,162.9073804434139,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003910160106552889,-,-,-,-
0,162.9073806093855,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0342331034834769,0.000010856899850940962,-,-,0.003910146803198463,-,-,-
0,162.90738298561334,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038789886114609286,-
0,162.90738315608442,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9942251509843545,0.000011019849584337102,-,-,-,-,-,0.0038790007140436554
0,162.90738623222177,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003911447210831471,-,-,-,-
0,162.90738642276918,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0738938424397975,0.000011428959760163198,-,-,0.003911430652728023,-,-,-
0,162.90738876339023,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003877762917084268,-
0,162.9073889239761,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9416071414663357,0.00001202860354375661,-,-,-,-,-,0.003877775290630674
0,162.90739309798985,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0039128534153325505,-,-,-,-
0,162.90739330688257,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0549428688910756,0.000012768628035161276,-,-,0.003912833771669145,-,-,-
0,162.90739538654725,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038764515623680973,-
0,162.90739556073245,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9737798319305618,0.000012511118065197675,-,-,-,-,-,0.0038764660273312265
0,162.90740099895712,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003914341550919841,-,-,-,-
0,162.90740120186814,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.029332515641469,0.000013865524827692961,-,-,0.003914320995556809,-,-,-
0,162.90740263904306,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038751199464587996,-
0,162.90740281124957,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9446165961942694,0.000013594873863812747,-,-,-,-,-,0.0038751353502981963
0,162.90740965519373,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003915859455339718,-,-,-,-
0,162.9074098814666,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0795741679266386,0.000014489211014630926,-,-,0.003915834734708709,-,-,-
0,162.9074108703261,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.00387370674870063,-
0,162.90741105535935,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9520274961052344,0.000014609201292989737,-,-,-,-,-,0.003873724505525691
0,162.90741990327595,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003917519578646018,-,-,-,-
0,162.9074201051092,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038722280257958517,-
0,162.90742013298865,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0437349719799007,0.00001632610819888085,-,-,0.003917492592472865,-,-,-
0,162.90742029796888,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9445606598042617,0.00001587603224618278,-,-,-,-,-,0.003872247866328629
0,162.90743054196227,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038706652283320387,-
0,162.90743074923327,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.927731626134318,0.00001769377931798184,-,-,-,-,-,0.0038706880527536584
0,162.9074313125844,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003919241730634162,-,-,-,-
0,162.90743156466655,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.080200373338862,0.000017433053216280487,-,-,0.003919209855545388,-,-,-
0,162.90744260957655,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038689747335831073,-
0,162.90744283755902,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9469511007495357,0.000019159266246939325,-,-,-,-,-,0.003869001583900527
0,162.90744470621925,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003921122788796932,-,-,-,-
0,162.90744499212263,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0855559604694436,0.000019661621223819775,-,-,0.003921083826693861,-,-,-
0,162.90745615458985,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038672041813749697,-
0,162.90745638348068,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9578997602230195,0.00002040820111257793,-,-,-,-,-,0.0038672330335870987
0,162.9074605556847,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003923182709268205,-,-,-,-
0,162.90746084894928,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.061500680509586,0.000022353938283439295,-,-,0.003923139705725072,-,-,-
0,162.9074710497248,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038653811920938267,-
0,162.90747128089885,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9061130960328827,0.000023494519738491823,-,-,-,-,-,0.0038654123423214515
0,162.90747853753655,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003925360633235505,-,-,-,-
0,162.90747886573888,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0984144196537047,0.000024514224375996027,-,-,0.00392530873086157,-,-,-
0,162.90748868080178,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038633522367299655,-
0,162.907488947876,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9331619075090485,0.000025972137533193474,-,-,-,-,-,0.003863390616853412
0,162.9075001000764,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003927779553304726,-,-,-,-
0,162.90750045027363,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0817940266175763,0.000028413806327466307,-,-,0.003927719824243639,-,-,-
0,162.9075087514262,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003861197806228121,-
0,162.90750903376875,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.910840322052915,0.0000296886211755153,-,-,-,-,-,0.003861241192401892
0,162.90752518805414,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003930403745907654,-,-,-,-
0,162.90752560909422,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.1282583903339582,0.000032122804718119365,-,-,0.003930325909739249,-,-,-
0,162.9075322869683,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003858832476081445,-
0,162.90753259581595,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9352362277286921,0.000032717480449771796,-,-,-,-,-,0.003858883207383571
0,162.90755657892723,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003933416149412091,-,-,-,-
0,162.9075569950961,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0685156447524413,0.00003893734402490013,-,-,0.0039333329655734306,-,-,-
0,162.90755887955947,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038563406685970486,-
0,162.90755920074776,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8870532093794274,0.000038757709518699986,-,-,-,-,-,0.0038563971664016703
0,162.90759105868236,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038535165782787022,-
0,162.9075914308502,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.92173794605803,0.000043585423551546196,-,-,-,-,-,0.00385358661595193
0,162.90759213696003,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003936618381607225,-,-,-,-
0,162.90759270852206,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.1877390412020077,0.000043151934904820424,-,-,0.003936493435195092,-,-,-
0,162.9076280552794,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003850502917861647,-
0,162.90762844117194,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.892854685543797,0.00005118470433362851,-,-,-,-,-,0.0038505809060693347
0,162.9076407451524,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003940558593793115,-,-,-,-
0,162.90764123672804,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.0338344254981844,0.00005718752725868721,-,-,0.003940442055943225,-,-,-
0,162.9076723147075,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038471404172139667,-
0,162.9076727479523,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8917692992325068,0.000060206889848715295,-,-,-,-,-,0.0038472344302377896
0,162.9076926048961,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003944565207001244,-,-,-,-
0,162.90769344832665,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.2831144542410966,0.00006016479965373641,-,-,0.003944343148849291,-,-,-
0,162.9077253205709,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003843404936582087,-
0,162.90772579908983,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8856328522330442,0.00007147426942360932,-,-,-,-,-,0.0038435167248039664
0,162.90777444891089,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0039500600352082,-,-,-,-
0,162.90777502695101,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.9715794984502797,0.0000919972917668759,-,-,0.003949894421464953,-,-,-
0,162.90778928515905,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.00383923141981276,-
0,162.90778981707828,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8738119850848008,0.00008636819884249406,-,-,-,-,-,0.0038393655199269123
0,162.9078533002548,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003955274105836943,-,-,-,-
0,162.9078546717644,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.4228299500514756,0.00008815779969226967,-,-,0.003954826463568011,-,-,-
0,162.907867742138,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038345044820851403,-
0,162.90786834421874,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8658021201755777,0.00010562724700170922,-,-,-,-,-,0.003834668728377903
0,162.90796502333882,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038291154097194516,-
0,162.90796570707568,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8558434261683691,0.0001311250200452128,-,-,-,-,-,0.003829317976428033
0,162.90800696701848,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0039635642189661344,-,-,-,-
0,162.90800764227868,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.878737008733114,0.00016623015634012865,-,-,0.0039633234405199195,-,-,-
0,162.90808730365234,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038229128101048633,-
0,162.9080880860387,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8446399563446969,0.00016553642894560352,-,-,-,-,-,0.003823165574872005
0,162.90813459843062,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0039708392848131265,-,-,-,-
0,162.90813710272397,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,1.6218217141396927,0.0001385843028306025,-,-,0.003969776672555122,-,-,-
0,162.9082434217546,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0038156976774656095,-
0,162.90824432586183,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8312045786625221,0.0002132327766433789,-,-,-,-,-,0.003816017715907174
0,162.9084465601414,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003807193549992765,-
0,162.90844761656703,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.8179466596076668,0.00028018901462752773,-,-,-,-,-,0.003807605583688599
0,162.9084706185567,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003984622629153966,-,-,-,-
0,162.90847122767224,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.6561153392599212,0.00035220429697149335,-,-,0.003984342282431132,-,-,-
0,162.90866708615633,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.003995610026660277,-,-,-,-
0,162.90867290384057,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,2.0393982512070123,0.0002102683149178106,-,-,0.003992103722930606,-,-,-
0,162.90871589034919,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0037970522727331845,-
0,162.9087171373978,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.7992113285194606,0.00037866330573961164,-,-,-,-,-,0.0037975917702429995
0,162.90908275000152,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003784724769742077,-
0,162.90908425113264,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.7804482608541281,0.0005263545544775287,-,-,-,-,-,0.003785450677127256
0,162.90959620519047,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0037694852486434183,-
0,162.90959803480496,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.7584027878975628,0.0007562491321381053,-,-,-,-,-,0.00377048370443926
0,162.90964289990237,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.004024036786662659,-,-,-,-
0,162.90964414182977,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.6789690756374961,0.000999726540476167,-,-,0.004023197500894331,-,-,-
0,162.91023601246349,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0040530946700085314,-,-,-,-
0,162.91024933481063,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,2.266191609557404,0.0006176583022197984,-,-,0.004039310029746521,-,-,-
0,162.9103382546122,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0037502599096003154,-
0,162.9103405213801,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.7313348745156797,0.0011315781722773725,-,-,-,-,-,0.0037516718698437927
0,162.9114540476959,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003725381146243892,-
0,162.91145691648765,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,2,0.7002117560313509,0.0017741042310051606,-,-,-,-,-,0.0037274489485954973
0,162.9132104605766,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003692273139329801,-
0,162.91321416822916,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,0.6628038648607346,0.002942000639842074,-,-,-,-,-,0.0036954185212166586
0,162.91431192684993,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.004151526974969551,-,-,-,-
0,162.91433015515096,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,4,1.7659681719224574,0.004126656565768128,-,-,0.004120403580798887,-,-,-
0,162.9161324533338,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003646716511348051,-
0,162.9161373613217,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,0.61823218605694,0.005216055999041201,-,-,-,-,-,0.003651721091496166
0,162.92132571653164,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.0035815702792606156,-
0,162.92133237697695,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,0.5649673799754875,0.010017068526394793,-,-,-,-,-,0.0035899523683308667
0,162.9272806191453,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.004311589926241544,-,-,-,-
0,162.9272930047436,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,0.8151485527695022,0.03254782416950901,-,-,0.004280810357318377,-,-,-
0,162.93131673019545,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003484216021199904,-
0,162.93132599112218,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,3,0.5019679277933786,0.02114362832608319,-,-,-,-,-,0.0034990941949526095
0,162.95187934371233,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,0.0046388570318982615,-,-,-,-
0,162.9519125199632,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,4,0.968448808330719,0.15416366742152524,-,-,0.004480234502506323,-,-,-
0,162.95243075969506,b58bef4e-f4f3-4a54-ae9d-f4a56052530d,-,-,-,-,-,-,-,-,0.003331538144857872,-
