Sweep step,Time,Job id,Forward-1,Forward-2,Bifurcation,Forward-3
0,165.41795903360136,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0027125390870840673
0,165.41880701843345,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002704697865525485
0,165.41974023085768,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026965481912630215
0,165.42076718189918,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026880732815412695
0,165.42189723423186,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002679255098254979
0,165.422354999215,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0030362387364183704,-,-
0,165.42314068876104,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026700761164269826
0,165.424508876618,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026605173038756653
0,165.42601426381074,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026505603086282143
0,165.4276705627288,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002640184969121113
0,165.42949285824554,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026293713703653687
0,165.43149774446897,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026180994198370605
0,165.43370347485902,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0026063476138479223
0,165.43613012876972,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0025940940095761484
0,165.43674216868885,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0031303518329109984,-,-
0,165.43879979423622,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00258131680520188
0,165.44173676799403,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0025679928652848167
0,165.44496777685893,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002554098713212778
0,165.44852222066444,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0025396105444740473
0,165.4524324391089,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0025245032724325344
0,165.45673400642755,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002508752182974391
0,165.46146605420597,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002492331586250479
0,165.46667162719586,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0024752149942177185
0,165.47239807498957,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002457376219762287
0,165.47869748201802,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002438788187987819
0,165.48562714124307,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0024194235878976355
0,165.49325007498146,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0023992549362015494
0,165.50163560781235,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0023782546640158946
0,165.51085999669687,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002356394853764978
0,165.51860478422756,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.00343584733427318,-,-
0,165.52100712441327,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002333648169046472
0,165.53216926184663,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0023099869165995636
0,165.54444790704096,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002285384202893525
0,165.55795470774842,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002259813511228062
0,165.57281247640506,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0022332489405918333
0,165.58915630667468,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0022056658483039842
0,165.60713480144017,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0021770405471511056
0,165.62691142379262,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0021473509312558703
0,165.64866598301228,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002116576696934618
0,165.67259626918127,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0020846996742460828
0,165.6989198512453,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0020517041995571825
0,165.72787605489242,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.002017577526822952
0,165.7597281382058,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0019823102217549314
0,165.79476568489218,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0019458966240326397
0,165.83330723683994,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0019083354149716607
0,165.87570318991936,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0018696301368991974
0,165.92233897935256,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0018297895895448516
0,165.9331682378256,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.006004377518972879,-,-,-
0,165.97363858365838,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0017888285887371152
0,165.983967309653,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0042913696068573514,-,-
0,166.03006837895,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0017467683936377638
0,166.09214137870308,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0017036374666141647
0,166.160421897452,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0016594717877767022
0,166.23553068091195,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0016143155853560241
0,166.31815054907662,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0015682217864997911
0,166.40705990225797,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.004812656149917461,-,-
0,166.40903260364408,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0015212524235356782
0,166.50900305618464,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0014734789985449007
0,166.61897073912922,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0014249827122133495
0,166.7399353678645,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.001375854563901019
0,166.87299662903828,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0013261952651628733
0,167.00494108381963,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.0066572457220709196,-,-,-
0,167.0193641777093,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0012761150598346494
0,167.18036863420446,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00122573311448427
0,167.3574736806894,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.001175176943780383
0,167.46482437877717,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.005814775891498853,-,-
0,167.5522893673842,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.001124581354253468
0,167.76658674942237,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0010740872922869655
0,168.00231398739373,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0010238403435382088
0,168.07671611890734,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.007268577290997272,-,-,-
0,168.2616140579543,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0009739890678671368
0,168.52260495192618,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.006621702284429403,-,-
0,168.54684423549787,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0009246831056657121
0,168.86059752199768,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0008760711277736161
0,169.1484928586622,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.007844664072805086,-,-,-
0,169.2057262198357,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0008282986824008671
0,169.5803926730053,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0073251539049525435,-,-
0,169.58536786191357,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0007815060599210253
0,170.00297373476732,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.000735826150994185
0,170.22027092282795,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.008390787138274798,-,-,-
0,170.46234025399016,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0006913824322564191
0,170.63818446910884,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.007960989724449686,-,-
0,170.9676434771887,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0006482871856520057
0,171.29205001609614,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.008911247557240452,-,-,-
0,171.52347706822198,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0006066399358505633
0,171.69597888044805,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.00854792648997293,-,-
0,172.13489405785683,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0005665262340739318
0,172.36382990661016,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.009409531528887367,-,-,-
0,172.75377508402187,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.009097285025420457,-,-
0,172.8074527804729,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0005280167913986936
0,173.43561040862818,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.009888478245065249,-,-,-
0,173.5472674044286,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0004911669824062895
0,173.81157256161566,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.009616566643543269,-,-
0,174.3610635154508,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0004560167334009931
0,174.50739136962522,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.010350419484955435,-,-,-
0,174.86937095963864,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01011106175874127,-,-
0,175.25623925835467,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0004225907804382164
0,175.5791726608645,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.010797288732520954,-,-,-
0,175.92717002081287,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.010584675361421112,-,-
0,176.24093259292573,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0003908992420039737
0,176.65095417041488,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.011230704662932335,-,-,-
0,176.9849695473867,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01104039162377851,-,-
0,177.32409527538456,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0003609384858289414
0,177.72273579775194,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.011652035004648606,-,-,-
0,178.04276937948595,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.011480554590785872,-,-
0,178.4072579682191,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00033508416159436254
0,178.7945174496819,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01206244540858053,-,-,-
0,179.1005693815291,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.011907046771774643,-,-
0,179.49042066832462,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00031254477735483035
0,179.86629903670178,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.012462937312562617,-,-,-
0,180.15836943298464,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.012321408162711423,-,-
0,180.57358337364855,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00029272062060017623
0,180.93808046991646,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.012854377293971675,-,-,-
0,181.21616942170238,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.012724918300169988,-,-
0,181.6567460827967,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00027514879415084303
0,182.00986165802993,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.013237520242972934,-,-,-
0,182.27396923858012,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.013118654601713752,-,-
0,182.7399087947991,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00025946619357522467
0,183.08164250413984,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.013613027692362148,-,-,-
0,183.33176877279948,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.013503534803616785,-,-
0,183.82307150896676,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0002453839249148243
0,184.15342290225323,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.013981482497689122,-,-,-
0,184.38956790718302,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.013880348695488287,-,-
0,184.906234224801,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00023266923277995372
0,185.22520273286068,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.014343400660164112,-,-,-
0,185.44736651317427,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.014249782277617572,-,-
0,185.98939694193484,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00022113246514191652
0,186.29698185754472,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.014699240800556382,-,-,-
0,186.50516444470313,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.014612436351507111,-,-
0,187.07255966009413,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0002106175266153287
0,187.3687601116069,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.015049411977484878,-,-,-
0,187.5629615303898,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.014968841286853428,-,-
0,188.1557223790713,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00020099475969375966
0,188.44053729363162,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.015394279948982513,-,-,-
0,188.62075756286643,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.015319468867798959,-,-
0,189.23888509870716,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00019215556705271412
0,189.51231315083456,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01573417211221237,-,-,-
0,189.67855228348972,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01566474196547067,-,-
0,190.32204781887827,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00018400830006591799
0,190.5840873561183,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.016069381446124405,-,-,-
0,190.64018242316664,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01597430242788619,-,-
0,191.40521053948797,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00017647507147115546
0,191.51439017984373,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01625237710389543,-,-
0,191.655859472629,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.016400169215729277,-,-,-
0,192.3091230152015,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01650256939533188,-,-
0,192.48837326045978,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0001694892651263295
0,192.72762889462408,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.016726766454030737,-,-,-
0,193.03160590111438,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.016727980178710883,-,-
0,193.57153598173267,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00016299356750693655
0,193.68840699841948,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.016931298523298322,-,-
0,193.79939474263963,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01704937364201347,-,-,-
0,194.28549736604612,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017114871469426453,-,-
0,194.6546987032575,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00015693839517802045
0,194.82830524216115,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017280758677025897,-,-
0,194.87115566436128,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01736815748713712,-,-,-
0,195.32176539061956,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017430775816052006,-,-
0,195.73786142499446,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00015128063618092294
0,195.7703639619763,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017566529688002326,-,-
0,195.9429094156396,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01768324176246547,-,-,-
0,196.1781792761397,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017689446992169094,-,-
0,196.54891889753347,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017800798099416804,-,-
0,196.82102414691107,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0001459826253120924
0,196.88595333988255,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017901716925768002,-,-
0,197.0146518419762,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.017994683813741363,-,-,-
0,197.19234670713945,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.017993217763535834,-,-
0,197.44334364649916,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01811823132517477,-,-,-
0,197.4708845488028,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018076209567711245,-,-
0,197.72409918287102,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018151508209665265,-,-
0,197.90418686898062,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00014101131033049654
0,197.91489966445127,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018253431356295164,-,-,-
0,197.95429271676923,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018219846989647022,-,-
0,198.16355797553675,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018281885894320643,-,-
0,198.35379752763856,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01833821950585084,-,-
0,198.43360251985268,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018401254718179615,-,-,-
0,198.52674098051293,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018389384030418267,-,-
0,198.68396070478082,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01843586343441113,-,-
0,198.82688612802045,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018478094868380545,-,-
0,198.9568167299851,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018516473477768577,-,-
0,198.987349591181,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.00013633756652680937
0,199.00415779352957,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018562645681553757,-,-,-
0,199.07493385564703,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018551356606085024,-,-
0,199.18231145480001,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018583067641751657,-,-
0,199.25519108699825,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018633177983505545,-,-,-
0,199.27992584515528,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018611899367144434,-,-
0,199.36866458833438,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018638116958086925,-,-
0,199.44933455800185,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0186619606933913,-,-
0,199.52266927551653,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018683648372518714,-,-
0,199.5313137713682,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018710328309242633,-,-,-
0,199.58933557800393,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018703377475373734,-,-
0,199.64993968084258,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018721327109973825,-,-
0,199.65279986656205,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018744090399155082,-,-,-
0,199.70503268838146,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01873765978211703,-,-
0,199.75511560410092,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018752522942580837,-,-
0,199.78642554667746,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01878105572244082,-,-,-
0,199.8006438852663,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01876605042168038,-,-
0,199.84203158330672,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018778363712130007,-,-
0,199.8796551080084,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018789573164618937,-,-
0,199.9138566492709,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0187997789370256,-,-
0,199.93339526537142,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01882142685552206,-,-,-
0,199.94494728795814,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01880907205763924,-,-
0,199.97320982439095,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018817535189176445,-,-
0,199.99805045795725,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018839048523753687,-,-,-
0,199.9989013480815,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018825243428572926,-,-
0,200.0222555763665,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01883226503885709,-,-
0,200.04348497749177,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01883866205279938,-,-
0,200.06278270396248,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018844490836915678,-,-
0,200.06915638993567,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.01885827679378957,-,-,-
0,200.07051231349382,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,-,-,0.0001319356301449453
0,200.08032434657002,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018849802642819442,-,-
0,200.09626953207524,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018854644042110857,-,-
0,200.11076337320935,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01885905742197049,-,-
0,200.12393778865666,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.0188630812594685,-,-
0,200.13591270194658,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01886675060534727,-,-
0,200.14679713124332,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018870097308779706,-,-
0,200.14733631883396,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,0.018879109096985754,-,-,-
0,200.1566901812842,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018873150335772693,-,-
0,200.1656819422579,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018875936053481392,-,-
0,200.17385431075215,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.018878478427404703,-,-
0,200.18128173335404,0bd9071b-0e7e-4695-b57b-e7f87d909ac7,-,0.01888079928278573,-,-
