Sweep step,Time,Job id,Backward-2,Iter ,length_s,Predictor-2,Predictor-0,Backward-0,Bifurcation,Predictor-1,Backward-1
0,3.9253482704530316,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.2421218820924971,5,0.18934667244317907,-,-,-,-,-,-
0,3.925402644499014,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.242230037026646,-,-,-,-,-
0,3.928294653547964,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.25202340007302754,7,0.18620708659364782,-,-,-,-,-,-
0,3.928356507428116,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.2521384806906934,-,-,-,-,-
0,3.93113156682019,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.2618677104356616,5,0.18719882411973518,-,-,-,-,-,-
0,3.9312122014836706,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.26198636218795396,-,-,-,-,-
0,3.933806727825217,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.2715055984909691,8,0.18541245821761393,-,-,-,-,-,-
0,3.933844384126888,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.2716223984030677,-,-,-,-,-
0,3.9363408732590837,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.2809035251484816,6,0.18303141411517707,-,-,-,-,-,-
0,3.9363842609731674,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.2810271657913704,-,-,-,-,-
0,3.938791665268907,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.29022413053250684,7,0.18386322937249133,-,-,-,-,-,-
0,3.9388159119496207,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.2903508405252233,-,-,-,-,-
0,3.9411205419873387,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.2993369745653924,6,0.18218174373059393,-,-,-,-,-,-
0,3.941171878490792,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.29945782433505014,-,-,-,-,-
0,3.943343353845297,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.3081611726537493,13,0.17889417976863928,-,-,-,-,-,-
0,3.9433650754623875,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.3083084876859137,-,-,-,-,-
0,3.945595876065013,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.31728924305975426,9,0.18787043533843223,-,-,-,-,-,-
0,3.9456437567582103,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.31742619319511745,-,-,-,-,-
0,3.947696503589445,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.3258809137287762,5,0.17953709186040467,-,-,-,-,-,-
0,3.9477328725362955,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.3260134795598853,-,-,-,-,-
0,3.949726785418369,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.3343108884317744,6,0.179081960641443,-,-,-,-,-,-
0,3.9497552921385615,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.334466749979644,-,-,-,-,-
0,3.9517730712783026,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.34287131605581433,6,0.18495474815018415,-,-,-,-,-,-
0,3.951802149892947,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.34301438236340587,-,-,-,-,-
0,3.953679991546105,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.35097447571686713,7,0.17816334485063384,-,-,-,-,-,-
0,3.953719033595012,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.35113135127568457,-,-,-,-,-
0,3.9556093539027786,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.35915483491234196,14,0.18329634608192188,-,-,-,-,-,-
0,3.9556175324716394,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.3593042267847047,-,-,-,-,-
0,3.9574388408334378,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.3669959414658342,11,0.179030976339288,-,-,-,-,-,-
0,3.9574570174115875,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.36715289618665364,-,-,-,-,-
0,3.9592378916625024,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.37476206650905713,6,0.18087854202678688,-,-,-,-,-,-
0,3.959266033000867,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.37495225718552594,-,-,-,-,-
0,3.9611458660727403,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.38298783903697614,8,0.19593265843175894,-,-,-,-,-,-
0,3.961188505854889,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.38323260157934974,-,-,-,-,-
0,3.963219330459046,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.39192496929088827,11,0.18023543851926346,-,-,-,-,-,-
0,3.963248067624726,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.3920852955278741,-,-,-,-,-
0,3.9648637826108253,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.3990159491741697,8,0.1774438700200091,-,-,-,-,-,-
0,3.964869379296523,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.39917128512398453,-,-,-,-,-
0,3.966453514476227,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.40588509503902515,12,0.17592428380831884,-,-,-,-,-,-
0,3.9664703080141273,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4060593588908239,-,-,-,-,-
0,3.968047294541514,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.41277004344777996,6,0.18067958882090948,-,-,-,-,-,-
0,3.9680713143545714,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.41292110285547,-,-,-,-,-
0,3.969550933623087,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4192218243215328,6,0.17351159847998762,-,-,-,-,-,-
0,3.9695765833725827,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.41940982043166075,-,-,-,-,-
0,3.9711043090102645,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.42587769819121063,6,0.18382353453006503,-,-,-,-,-,-
0,3.971124023321044,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4260640803717851,-,-,-,-,-
0,3.9726357860306485,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4324165249760642,8,0.18581120620356564,-,-,-,-,-,-
0,3.9726546968544016,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4326086602688365,-,-,-,-,-
0,3.974102500015125,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.43867202938342414,11,0.1827120764840327,-,-,-,-,-,-
0,3.9741239821766388,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4388479499452783,-,-,-,-,-
0,3.9755185348902504,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.444657362096625,11,0.18020420428040188,-,-,-,-,-,-
0,3.9755383692442665,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.444842166123219,-,-,-,-,-
0,3.9769068331641186,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4505009637155237,5,0.18131205173062748,-,-,-,-,-,-
0,3.976928297187725,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4507021096887928,-,-,-,-,-
0,3.978313505480978,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.45637984720610664,6,0.18860960800154253,-,-,-,-,-,-
0,3.9783361944177096,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4566006597984018,-,-,-,-,-
0,3.979733979926701,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4622740705590162,5,0.19575891930566477,-,-,-,-,-,-
0,3.979749632976408,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4625621840181181,-,-,-,-,-
0,3.9812554103174693,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4685253994233091,7,0.2158244034603084,-,-,-,-,-,-
0,3.981282334211725,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.46883593503840004,-,-,-,-,-
0,3.9827934699900536,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.47480827722519253,5,0.18679203571341482,-,-,-,-,-,-
0,3.9828148109075445,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4750355483132867,-,-,-,-,-
0,3.9841096549135537,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.48010484304581513,7,0.19986342601458132,-,-,-,-,-,-
0,3.9841354119220225,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.48040149319403513,-,-,-,-,-
0,3.9855130861717276,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4856983018560353,6,0.20041544044916407,-,-,-,-,-,-
0,3.9855345829660602,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4859531455024885,-,-,-,-,-
0,3.986746638779546,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4905557682033717,14,0.20059181325676162,-,-,-,-,-,-
0,3.986774788329581,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.4908076053459796,-,-,-,-,-
0,3.987957904644451,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4952284715705344,5,0.20260268948262536,-,-,-,-,-,-
0,3.9879678265358685,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.495458883991203,-,-,-,-,-
0,3.9890555996863455,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.4994680520413982,9,0.19245907159492218,-,-,-,-,-,-
0,3.9890793154885293,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.49969316945508396,-,-,-,-,-
0,3.9901501910464066,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5035687183525377,7,0.19635503644479635,-,-,-,-,-,-
0,3.990172767754236,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5037802268612075,-,-,-,-,-
0,3.9911570978724416,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5073173858045801,9,0.18843379183405473,-,-,-,-,-,-
0,3.991184104345668,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5075508542545787,-,-,-,-,-
0,3.992209122973731,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5111139532365042,9,0.20270972426199976,-,-,-,-,-,-
0,3.9922326120752336,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5113908612834747,-,-,-,-,-
0,3.9932602964132458,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5148847216750492,8,0.2135547635787747,-,-,-,-,-,-
0,3.993304438757169,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5153323876370868,-,-,-,-,-
0,3.994543779343475,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5193315798510497,10,0.20500855323544523,-,-,-,-,-,-
0,3.994565806798424,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5195459173498059,-,-,-,-,-
0,3.9953953416318684,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5221789860325399,6,0.18796440149131724,-,-,-,-,-,-
0,3.9954111394633083,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.522400529770406,-,-,-,-,-
0,3.996250484301364,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5249623801251951,5,0.1991177900487028,-,-,-,-,-,-
0,3.9962696786130656,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5252086181500931,-,-,-,-,-
0,3.997086337804962,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5275969616542084,5,0.20329241220376157,-,-,-,-,-,-
0,3.9971107614203834,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5278590296041794,-,-,-,-,-
0,3.997908626595643,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5300810711340365,9,0.20949336958096285,-,-,-,-,-,-
0,3.9979255269253606,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5304072870495398,-,-,-,-,-
0,3.998762635200774,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5325711206237099,6,0.21234288308895044,-,-,-,-,-,-
0,3.998790017536346,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5328546212396394,-,-,-,-,-
0,3.9995317257393173,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5346480801043506,5,0.19865226348024448,-,-,-,-,-,-
0,3.999540451993091,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5348809536954033,-,-,-,-,-
0,4.000183682833048,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.536326685498843,4,0.20040712870195765,-,-,-,-,-,-
0,4.000206329400786,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5365675431270208,-,-,-,-,-
0,4.000815854917579,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5378079190990228,5,0.20207726712532334,-,-,-,-,-,-
0,4.000842732281257,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5380526174207944,-,-,-,-,-
0,4.00141333289255,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5390809305708877,6,0.20303982129951956,-,-,-,-,-,-
0,4.0014253526029435,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5393111673758862,-,-,-,-,-
0,4.00195285672919,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5401205632838124,9,0.19843200654876883,-,-,-,-,-,-
0,4.001961978086435,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.3715225427946025,-,-,-,-
0,4.001973746618587,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5403602219683001,-,-,-,-,-
0,4.00198213162026,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.37941473971801554,-,-,-,-
0,4.001991093398759,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.18630131816610881,-,-,0.3713455226115143,-,-,-
0,4.002001509475975,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.18439765206549003,-,-,0.3792530435433302,0.3792530435433302,-,-
0,4.002005805169204,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.36280270301687145,-,-,-,-
0,4.0020236423703155,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.1821744286720336,-,-,0.3626471754306388,-,-,-
0,4.002031951429603,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.3870726974723844,-
0,4.0020518022228115,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,13,0.17964909960905592,-,-,-,-,-,0.38691636743445995
0,4.002078636935411,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.3544153866422371,-,-,-,-
0,4.002117220603859,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.18976644056053352,-,-,0.3542341680222461,-,-,-
0,4.002121473189021,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.3951223868610852,-
0,4.002134955288028,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,5,0.18742656906723132,-,-,-,-,-,0.39493236998878056
0,4.002233766118661,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.40252303774953263,-
0,4.002234017711793,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.34502970856648923,-,-,-,-
0,4.002256105984347,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.1862285880097251,-,-,-,-,-,0.40234824186237605
0,4.0022688904923,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,6,0.18825400873418235,-,-,0.3448641628034827,-,-,-
0,4.002379811730834,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.40971322912889907,-
0,4.002389348515673,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,13,0.18179820970210744,-,-,-,-,-,0.40953897196720457
0,4.00245080305009,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.33570486252804255,-,-,-,-
0,4.002477885702825,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5409660852614503,3,0.20331523642782104,-,-,-,-,-,-
0,4.002493191493538,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5412058155071526,-,-,-,-,-
0,4.0024961487993,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,11,0.18298487997670432,-,-,0.33557083645759994,-,-,-
0,4.002533248515454,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4165481944546984,-
0,4.002546356699123,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,13,0.18116137115341174,-,-,-,-,-,0.41638316102118605
0,4.002724027073681,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.42388725875362604,-
0,4.002724869456621,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.327084586579757,-,-,-,-
0,4.00272657546055,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,6,0.18448598533780822,-,-,-,-,-,0.42368461820700837
0,4.0027583869968835,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.18335758477390002,-,-,0.32695215070654043,-,-,-
0,4.002907584369414,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.43042573864648737,-
0,4.002917524731464,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,11,0.1845680493185327,-,-,-,-,-,0.43024464967790943
0,4.002959838172725,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5416007606144597,8,0.20296888932657536,-,-,-,-,-,-
0,4.0029838456574485,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5418525511065002,-,-,-,-,-
0,4.003069637259873,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.3182301762572226,-,-,-,-
0,4.003111387987685,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,11,0.18519760845270217,-,-,0.3181015220159344,-,-,-
0,4.003111535091354,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.43680579056355956,-
0,4.003114916135438,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.18149043081474484,-,-,-,-,-,0.43662899614920697
0,4.0033348810252685,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.44353538201680937,-
0,4.003341878194742,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.18790454552476135,-,-,-,-,-,0.44332368501524394
0,4.003416646283349,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5420265027547442,6,0.20563258409108853,-,-,-,-,-,-
0,4.003429470711247,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5422693083463062,-,-,-,-,-
0,4.003495278605713,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.3092680087013843,-,-,-,-
0,4.00354510960228,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,8,0.1844735204385978,-,-,0.30914664120062424,-,-,-
0,4.003573022622838,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,13,0.1939947467331789,-,-,-,-,-,0.4500150241087122
0,4.003578056111926,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4502531790382366,-
0,4.003799326586698,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.18021578804875601,-,-,-,-,-,0.4560980990665207
0,4.0038000898291335,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.456290080118027,-
0,4.003828974366247,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5422335871870394,10,0.20452074536776982,-,-,-,-,-,-
0,4.003852376594246,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5424964480019815,-,-,-,-,-
0,4.004003954116657,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.30021708978156264,-,-,-,-
0,4.004011151764048,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.18771259931549825,-,-,-,-,-,0.46154071612020875
0,4.004012225638765,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4617283108946799,-
0,4.004062249615935,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.18356260273963976,-,-,0.30010044098201305,-,-,-
0,4.0042225740753405,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5422203779745692,10,0.21069864021670545,-,-,-,-,-,-
0,4.004230558696315,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4672223782577008,-
0,4.004230613434749,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.1863556403855478,-,-,-,-,-,0.4670229241997961
0,4.004236488483755,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5424997292225878,-,-,-,-,-
0,4.004468696874912,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4730209906257468,-
0,4.004474149394094,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.1873822846188058,-,-,-,-,-,0.4727992906809864
0,4.004586839452806,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5419619145372928,9,0.20007845841791286,-,-,-,-,-,-
0,4.004604919226952,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5422008168397837,-,-,-,-,-
0,4.004622167676665,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.2909924500528241,-,-,-,-
0,4.004682369840885,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,6,0.1844731314234039,-,-,0.2908775216158318,-,-,-
0,4.004696351411798,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.1985896631964494,-,-,-,-,-,0.478351132212399
0,4.004709266847466,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4785997740444841,-
0,4.004892868725789,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5415026604533455,8,0.20213554159004057,-,-,-,-,-,-
0,4.004910307745581,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.541741486704941,-,-,-,-,-
0,4.004913333570602,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4837082113474256,-
0,4.00491463102984,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.19159029283304427,-,-,-,-,-,0.4834818042105743
0,4.005114377515038,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.19205828876047276,-,-,-,-,-,0.4882215313876687
0,4.005116020763506,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.48843200891334526,-
0,4.005166806425186,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5408269223964219,7,0.20311923455649675,-,-,-,-,-,-
0,4.005185834750901,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5410720684871897,-,-,-,-,-
0,4.005299552480808,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,8,0.19242193853705228,-,-,-,-,-,0.49276895276886484
0,4.005304666915049,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4929832825266674,-
0,4.005356672620116,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,0.2815421191890772,-,-,-,-
0,4.005407822550282,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5399429779694854,10,0.20272393589859788,-,-,-,-,-,-
0,4.005426133175122,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5401735350693628,-,-,-,-,-
0,4.005427009005069,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,9,0.18640760636487272,-,-,0.2814295154237596,-,-,-
0,4.005469610466456,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,7,0.1901464425577347,-,-,-,-,-,0.49711656627096706
0,4.005478367295149,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.4973359942910107,-
0,4.005614649740137,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5388732371432432,9,0.1980393190619534,-,-,-,-,-,-
0,4.005626696135493,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.1877695670204358,-,-,-,-,-,0.5012171747731196
0,4.00562810224774,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5391103952833438,-,-,-,-,-
0,4.005633577064902,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.5014178836904989,-
0,4.005782062892324,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,10,0.20040131841650816,-,-,-,-,-,0.5054362717160558
0,4.005788819747328,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.5056858097288963,-
0,4.005789111293595,3f1ca13f-009e-456b-a07c-a2286ffc5353,0.5375497384165521,14,0.20365360218674627,-,-,-,-,-,-
0,4.005798456510701,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,0.5377868229691701,-,-,-,-,-
0,4.005908055868204,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,8,0.1963716776557615,-,-,-,-,-,0.5093072733019072
0,4.005921445976352,3f1ca13f-009e-456b-a07c-a2286ffc5353,-,-,-,-,-,-,-,0.5095439098258606,-
